iter	MultiClass
37676	0.330379082
37677	0.3303746465
37678	0.3303713199
37679	0.3303675181
37680	0.3303640965
37681	0.3303575383
37682	0.3303536731
37683	0.3303492693
37684	0.3303472417
37685	0.3303451824
37686	0.3303425528
37687	0.3303362164
37688	0.3303324146
37689	0.3303278841
37690	0.3303239238
37691	0.3303195834
37692	0.3303131203
37693	0.3303101105
37694	0.3303052949
37695	0.3302989268
37696	0.3302954101
37697	0.330293636
37698	0.3302849234
37699	0.3302832443
37700	0.3302801078
37701	0.3302742783
37702	0.3302689874
37703	0.3302654391
37704	0.3302604967
37705	0.330252006
37706	0.3302498833
37707	0.3302463349
37708	0.3302421846
37709	0.3302391431
37710	0.3302360066
37711	0.3302310959
37712	0.3302248229
37713	0.3302195003
37714	0.3302155401
37715	0.3302123719
37716	0.3302080949
37717	0.3302027406
37718	0.330198717
37719	0.3301947885
37720	0.3301847453
37721	0.3301815138
37722	0.3301762862
37723	0.3301709003
37724	0.3301678272
37725	0.3301647857
37726	0.3301634234
37727	0.3301600018
37728	0.330154996
37729	0.3301513209
37730	0.3301485329
37731	0.3301444776
37732	0.3301420064
37733	0.3301384264
37734	0.3301278763
37735	0.3301248349
37736	0.330120241
37737	0.3301144432
37738	0.3301118136
37739	0.3301057307
37740	0.3300990458
37741	0.3300948638
37742	0.3300908085
37743	0.3300851691
37744	0.3300822861
37745	0.3300807654
37746	0.3300788328
37747	0.3300758864
37748	0.3300729399
37749	0.330057701
37750	0.3300558634
37751	0.3300465172
37752	0.3300392938
37753	0.3300361256
37754	0.3300322604
37755	0.3300291873
37756	0.3300252904
37757	0.3300211717
37758	0.330015374
37759	0.3300115721
37760	0.330009291
37761	0.3300063763
37762	0.3300035566
37763	0.3300017507
37764	0.329997442
37765	0.3299935768
37766	0.3299915492
37767	0.3299874939
37768	0.3299826149
37769	0.3299803972
37770	0.3299764369
37771	0.3299689283
37772	0.3299660769
37773	0.3299615147
37774	0.3299574911
37775	0.3299530557
37776	0.3299483668
37777	0.3299445649
37778	0.329938387
37779	0.3299351554
37780	0.3299320506
37781	0.3299297695
37782	0.3299279319
37783	0.3299249855
37784	0.3299223559
37785	0.3299207402
37786	0.3299163047
37787	0.329911489
37788	0.3299080991
37789	0.3299054695
37790	0.3299017627
37791	0.3298990698
37792	0.3298962501
37793	0.3298925116
37794	0.3298913394
37795	0.3298881395
37796	0.3298827853
37797	0.3298797438
37798	0.3298762588
37799	0.3298737559
37800	0.329869764
37801	0.3298652018
37802	0.329862192
37803	0.3298573447
37804	0.3298530677
37805	0.3298466679
37806	0.3298404266
37807	0.3298361178
37808	0.3298314289
37809	0.3298271836
37810	0.3298236669
37811	0.3298212274
37812	0.3298166652
37813	0.3298134336
37814	0.3298090298
37815	0.3298057032
37816	0.3298027885
37817	0.3298007609
37818	0.329796167
37819	0.3297867891
37820	0.32978511
37821	0.3297824487
37822	0.3297797558
37823	0.3297727858
37824	0.3297686354
37825	0.3297661326
37826	0.3297624891
37827	0.3297568181
37828	0.3297525093
37829	0.3297490877
37830	0.3297443671
37831	0.3297413256
37832	0.3297372704
37833	0.3297320745
37834	0.3297291598
37835	0.3297264352
37836	0.3297243125
37837	0.3297213661
37838	0.3297179127
37839	0.3297118298
37840	0.3297087567
37841	0.32970185
37842	0.3296961156
37843	0.329693581
37844	0.3296912049
37845	0.3296885753
37846	0.3296868328
37847	0.3296836329
37848	0.3296801796
37849	0.3296757441
37850	0.3296689959
37851	0.329664402
37852	0.3296585409
37853	0.3296507788
37854	0.3296477374
37855	0.329645583
37856	0.3296426683
37857	0.329640007
37858	0.3296323083
37859	0.3296294886
37860	0.3296254333
37861	0.3296225819
37862	0.3296177346
37863	0.3296114933
37864	0.3296086736
37865	0.3296051886
37866	0.3296018937
37867	0.3295953672
37868	0.3295924841
37869	0.3295865279
37870	0.3295834865
37871	0.3295801282
37872	0.3295768333
37873	0.3295729998
37874	0.3295701484
37875	0.329566505
37876	0.3295601686
37877	0.3295553847
37878	0.3295514561
37879	0.3295455633
37880	0.3295404308
37881	0.3295371042
37882	0.3295336509
37883	0.3295308629
37884	0.3295262373
37885	0.3295236394
37886	0.3295183169
37887	0.3295163526
37888	0.3295105865
37889	0.3295058025
37890	0.3295036481
37891	0.3294989909
37892	0.3294961078
37893	0.3294877121
37894	0.3294833717
37895	0.3294807421
37896	0.3294786511
37897	0.3294766552
37898	0.3294714277
37899	0.3294677209
37900	0.329455555
37901	0.3294535274
37902	0.3294505176
37903	0.3294454485
37904	0.3294422486
37905	0.3294387003
37906	0.3294349301
37907	0.3294316986
37908	0.3294284037
37909	0.3294247602
37910	0.3294218455
37911	0.329416523
37912	0.3294146854
37913	0.3294123726
37914	0.3294064798
37915	0.3293974821
37916	0.3293925081
37917	0.3293830986
37918	0.329379772
37919	0.3293766038
37920	0.3293753365
37921	0.3293694754
37922	0.3293670992
37923	0.3293661804
37924	0.3293639944
37925	0.3293621252
37926	0.3293586085
37927	0.329350086
37928	0.3293427675
37929	0.3293399795
37930	0.3293359876
37931	0.3293342134
37932	0.329331869
37933	0.3293283206
37934	0.3293230614
37935	0.329318816
37936	0.3293165983
37937	0.3293116559
37938	0.3293056364
37939	0.3293030701
37940	0.3292980327
37941	0.3292898271
37942	0.329286247
37943	0.3292808294
37944	0.3292698358
37945	0.3292605213
37946	0.3292546919
37947	0.3292520306
37948	0.3292458526
37949	0.3292423993
37950	0.3292403717
37951	0.3292369183
37952	0.3292323245
37953	0.3292267801
37954	0.329218226
37955	0.3292127451
37956	0.329208373
37957	0.3292040959
37958	0.3292022267
37959	0.3291990585
37960	0.3291958586
37961	0.3291914865
37962	0.3291891737
37963	0.3291854036
37964	0.3291830591
37965	0.3291783702
37966	0.3291705131
37967	0.3291657291
37968	0.3291639866
37969	0.3291600898
37970	0.3291587908
37971	0.3291557177
37972	0.3291492229
37973	0.3291461814
37974	0.3291442171
37975	0.3291389896
37976	0.3291355997
37977	0.3291301821
37978	0.3291268872
37979	0.3291245744
37980	0.3291201706
37981	0.3291167173
37982	0.3291135174
37983	0.3291101591
37984	0.3291067692
37985	0.3291035376
37986	0.3290986586
37987	0.3290971062
37988	0.3290924173
37989	0.3290871581
37990	0.3290796495
37991	0.329076703
37992	0.3290711587
37993	0.329069036
37994	0.3290649491
37995	0.3290628264
37996	0.3290589612
37997	0.3290535436
37998	0.3290502487
37999	0.3290470171
38000	0.3290441341
38001	0.3290418847
38002	0.3290342176
38003	0.3290326335
38004	0.3290292753
38005	0.3290247131
38006	0.3290212281
38007	0.3290122621
38008	0.3290090622
38009	0.3290067178
38010	0.3290041198
38011	0.3289962311
38012	0.328991954
38013	0.3289878987
38014	0.3289838751
38015	0.3289805802
38016	0.328975321
38017	0.3289714875
38018	0.3289665135
38019	0.3289619829
38020	0.3289547595
38021	0.3289507992
38022	0.328947631
38023	0.3289456985
38024	0.3289432273
38025	0.3289407878
38026	0.3289386334
38027	0.3289344514
38028	0.3289330891
38029	0.3289305862
38030	0.3289236795
38031	0.3289221271
38032	0.3289204163
38033	0.3289180718
38034	0.3289142067
38035	0.3289109434
38036	0.3289080604
38037	0.3289055258
38038	0.3289021675
38039	0.3288971935
38040	0.3288950391
38041	0.3288915541
38042	0.3288880374
38043	0.3288851861
38044	0.3288836653
38045	0.3288767587
38046	0.3288749845
38047	0.3288723549
38048	0.3288668739
38049	0.3288638958
38050	0.3288599673
38051	0.3288555001
38052	0.3288527755
38053	0.3288459005
38054	0.328841275
38055	0.3288344
38056	0.3288318021
38057	0.3288301863
38058	0.3288277468
38059	0.3288259409
38060	0.3288241351
38061	0.328816373
38062	0.3288124444
38063	0.3288093396
38064	0.3288054111
38065	0.3288019577
38066	0.3287979341
38067	0.3287928967
38068	0.3287873524
38069	0.3287822516
38070	0.3287782914
38071	0.3287733807
38072	0.3287701808
38073	0.3287665374
38074	0.3287626088
38075	0.3287582367
38076	0.328752534
38077	0.3287463877
38078	0.3287422374
38079	0.3287398612
38080	0.328737295
38081	0.3287316873
38082	0.3287302933
38083	0.32872684
38084	0.3287217392
38085	0.328717874
38086	0.328714294
38087	0.3287064685
38088	0.3287021915
38089	0.32869915
38090	0.3286938591
38091	0.3286903741
38092	0.3286855585
38093	0.3286832774
38094	0.3286777331
38095	0.3286755787
38096	0.3286714917
38097	0.3286679434
38098	0.3286620188
38099	0.3286602447
38100	0.3286576467
38101	0.328654035
38102	0.3286516906
38103	0.3286491243
38104	0.3286418375
38105	0.3286392396
38106	0.3286354061
38107	0.3286321428
38108	0.3286280559
38109	0.3286188681
38110	0.328615795
38111	0.3286136406
38112	0.3286103774
38113	0.3286032173
38114	0.3285990036
38115	0.3285939978
38116	0.32859159
38117	0.3285882001
38118	0.3285863308
38119	0.3285803113
38120	0.3285779351
38121	0.3285752105
38122	0.328570775
38123	0.3285662762
38124	0.3285628229
38125	0.328558229
38126	0.3285546489
38127	0.3285404871
38128	0.3285355131
38129	0.328531838
38130	0.3285296203
38131	0.3285265471
38132	0.3285217631
38133	0.3285175811
38134	0.3285059539
38135	0.3284996175
38136	0.3284964493
38137	0.3284933128
38138	0.3284879586
38139	0.3284811786
38140	0.3284790876
38141	0.3284697098
38142	0.3284615042
38143	0.3284574489
38144	0.328454851
38145	0.3284487364
38146	0.3284476909
38147	0.3284435722
38148	0.3284410694
38149	0.3284393902
38150	0.3284338776
38151	0.3284290936
38152	0.328420793
38153	0.3284158506
38154	0.3284067579
38155	0.3284023541
38156	0.328400073
38157	0.3283963979
38158	0.3283919625
38159	0.3283891745
38160	0.3283860063
38161	0.328380652
38162	0.3283746325
38163	0.3283711791
38164	0.3283683911
38165	0.3283645576
38166	0.32836253
38167	0.328358443
38168	0.3283499206
38169	0.3283474177
38170	0.3283433308
38171	0.3283393705
38172	0.3283359806
38173	0.3283328124
38174	0.3283281235
38175	0.3283237197
38176	0.3283196961
38177	0.3283161477
38178	0.3283140884
38179	0.3283093678
38180	0.3283059778
38181	0.3283036017
38182	0.3283008454
38183	0.3282976138
38184	0.3282964416
38185	0.3282942555
38186	0.3282914992
38187	0.328286145
38188	0.3282826916
38189	0.328280664
38190	0.3282754365
38191	0.3282726802
38192	0.3282676744
38193	0.3282640944
38194	0.3282595322
38195	0.3282559521
38196	0.32825158
38197	0.3282482851
38198	0.3282434378
38199	0.3282397944
38200	0.3282368163
38201	0.3282318105
38202	0.3282262979
38203	0.3282214822
38204	0.3282201516
38205	0.3282165082
38206	0.3282107104
38207	0.3282074155
38208	0.3282029166
38209	0.3281957882
38210	0.3281913211
38211	0.3281869173
38212	0.3281806126
38213	0.3281770642
38214	0.3281740544
38215	0.328169714
38216	0.3281656904
38217	0.3281629658
38218	0.3281603045
38219	0.3281559324
38220	0.3281516237
38221	0.328146808
38222	0.3281420557
38223	0.3281386975
38224	0.3281341036
38225	0.3281301434
38226	0.3281261198
38227	0.3281159182
38228	0.3281127183
38229	0.32810936
38230	0.3281036573
38231	0.3280971942
38232	0.3280930756
38233	0.3280863907
38234	0.3280855353
38235	0.3280824621
38236	0.3280776465
38237	0.3280740031
38238	0.3280678568
38239	0.3280662727
38240	0.3280629461
38241	0.3280604432
38242	0.328055089
38243	0.3280502416
38244	0.3280452359
38245	0.3280425746
38246	0.3280382659
38247	0.3280297118
38248	0.3280270505
38249	0.3280221081
38250	0.3280189716
38251	0.3280157717
38252	0.328014251
38253	0.3280115581
38254	0.3280056652
38255	0.3280022753
38256	0.3279999942
38257	0.3279981249
38258	0.3279960023
38259	0.3279923272
38260	0.3279867828
38261	0.3279843116
38262	0.3279829493
38263	0.3279778485
38264	0.3279754407
38265	0.32797053
38266	0.3279663163
38267	0.3279614373
38268	0.3279583642
38269	0.3279541822
38270	0.3279493032
38271	0.3279450578
38272	0.3279426816
38273	0.3279394501
38274	0.3279321633
38275	0.3279292802
38276	0.3279267457
38277	0.3279210112
38278	0.3279172094
38279	0.3279148649
38280	0.3279112532
38281	0.3279054871
38282	0.3279005131
38283	0.3278973449
38284	0.3278920223
38285	0.3278881571
38286	0.3278770368
38287	0.3278727914
38288	0.3278706687
38289	0.3278673421
38290	0.3278661065
38291	0.3278598652
38292	0.3278540357
38293	0.3278408561
38294	0.3278391452
38295	0.3278361355
38296	0.3278318901
38297	0.3278272012
38298	0.327823336
38299	0.3278204529
38300	0.3278182352
38301	0.327811677
38302	0.3278097444
38303	0.3278072099
38304	0.3278045486
38305	0.327799733
38306	0.3277964697
38307	0.3277941886
38308	0.3277920026
38309	0.3277881374
38310	0.3277841772
38311	0.3277826564
38312	0.3277802803
38313	0.3277771121
38314	0.3277749577
38315	0.3277728351
38316	0.327770047
38317	0.3277625701
38318	0.3277597821
38319	0.3277558536
38320	0.3277513231
38321	0.3277498023
38322	0.3277455886
38323	0.327742167
38324	0.3277359257
38325	0.3277328842
38326	0.3277307932
38327	0.3277273399
38328	0.3277246469
38329	0.3277181838
38330	0.3277117207
38331	0.3277103267
38332	0.3277078238
38333	0.3277054477
38334	0.3277021844
38335	0.3276993014
38336	0.3276960382
38337	0.3276930284
38338	0.3276888464
38339	0.3276827635
38340	0.3276755083
38341	0.3276717698
38342	0.3276683799
38343	0.3276642295
38344	0.3276602059
38345	0.3276584634
38346	0.3276559923
38347	0.3276521587
38348	0.3276484203
38349	0.3276404998
38350	0.3276371415
38351	0.3276321358
38352	0.327627732
38353	0.3276233282
38354	0.3276206036
38355	0.3276161048
38356	0.3276132534
38357	0.3276093882
38358	0.3276047626
38359	0.3276015311
38360	0.3275982362
38361	0.3275933255
38362	0.3275915196
38363	0.3275864188
38364	0.3275836625
38365	0.327579227
38366	0.3275686453
38367	0.3275652237
38368	0.3275606931
38369	0.3275584437
38370	0.3275535014
38371	0.32755065
38372	0.3275466581
38373	0.3275438701
38374	0.3275385158
38375	0.3275356328
38376	0.327534017
38377	0.3275292647
38378	0.3275272371
38379	0.3275237837
38380	0.3275198235
38381	0.3275140257
38382	0.3275066438
38383	0.3275036024
38384	0.3275005926
38385	0.3274938127
38386	0.3274900425
38387	0.3274870644
38388	0.3274844982
38389	0.3274802528
38390	0.3274767678
38391	0.327472871
38392	0.3274712869
38393	0.3274678019
38394	0.3274648554
38395	0.3274616873
38396	0.3274566815
38397	0.327451359
38398	0.3274448008
38399	0.3274426148
38400	0.3274389713
38401	0.3274337755
38402	0.3274285797
38403	0.3274227185
38404	0.32741879
38405	0.3274142595
38406	0.3274124219
38407	0.3274079231
38408	0.327403551
38409	0.3273973097
38410	0.3273931277
38411	0.3273903396
38412	0.3273878368
38413	0.3273840983
38414	0.3273820073
38415	0.3273749739
38416	0.3273701266
38417	0.3273657545
38418	0.3273635685
38419	0.3273616359
38420	0.327357834
38421	0.327353652
38422	0.3273474741
38423	0.3273438306
38424	0.327342405
38425	0.3273374943
38426	0.3273352448
38427	0.3273326153
38428	0.3273280531
38429	0.3273236493
38430	0.3273217484
38431	0.3273185802
38432	0.3273159506
38433	0.3273130992
38434	0.3273105963
38435	0.3273067312
38436	0.3273049253
38437	0.3273020106
38438	0.3272970048
38439	0.3272891477
38440	0.3272852508
38441	0.3272838251
38442	0.3272750493
38443	0.3272704237
38444	0.3272670654
38445	0.3272630418
38446	0.3272602538
38447	0.3272579094
38448	0.3272515096
38449	0.32724888
38450	0.3272464088
38451	0.3272415932
38452	0.3272360172
38453	0.3272314867
38454	0.3272245167
38455	0.3272158675
38456	0.3272117489
38457	0.3272101014
38458	0.3272024661
38459	0.3271984741
38460	0.327193405
38461	0.3271915675
38462	0.3271852945
38463	0.3271808273
38464	0.3271768354
38465	0.3271753147
38466	0.3271739841
38467	0.3271687882
38468	0.3271668556
38469	0.3271643211
38470	0.3271611846
38471	0.3271583649
38472	0.3271513632
38473	0.3271458189
38474	0.3271430625
38475	0.3271399577
38476	0.3271358707
38477	0.3271319739
38478	0.3271303898
38479	0.32712738
38480	0.3271249088
38481	0.3271214238
38482	0.3271138518
38483	0.3271095114
38484	0.3271053928
38485	0.3271037136
38486	0.3270983594
38487	0.3270912943
38488	0.3270848629
38489	0.3270812512
38490	0.3270777028
38491	0.3270727604
38492	0.3270694021
38493	0.3270678497
38494	0.3270624955
38495	0.3270560958
38496	0.3270528642
38497	0.3270499812
38498	0.327043328
38499	0.3270278672
38500	0.3270238753
38501	0.3270213407
38502	0.327017127
38503	0.3270150044
38504	0.3270114877
38505	0.3270087947
38506	0.3270057849
38507	0.3270039157
38508	0.3270021098
38509	0.32699891
38510	0.3269940943
38511	0.3269875362
38512	0.3269823086
38513	0.3269794256
38514	0.3269763208
38515	0.3269739446
38516	0.3269718853
38517	0.3269668796
38518	0.3269605432
38519	0.3269503099
38520	0.3269467933
38521	0.3269432449
38522	0.3269384292
38523	0.3269320295
38524	0.326928988
38525	0.3269223665
38526	0.3269166004
38527	0.3269137807
38528	0.3269113095
38529	0.32690887
38530	0.3269012664
38531	0.3268989219
38532	0.3268941063
38533	0.3268892906
38534	0.3268869779
38535	0.3268775366
38536	0.3268739883
38537	0.3268724992
38538	0.3268676836
38539	0.3268616323
38540	0.3268589394
38541	0.326852508
38542	0.3268487378
38543	0.3268377759
38544	0.3268344493
38545	0.3268316296
38546	0.3268271625
38547	0.3268209211
38548	0.3268162639
38549	0.3268130006
38550	0.3268089137
38551	0.3268051752
38552	0.3268023872
38553	0.326796336
38554	0.3267928193
38555	0.3267904748
38556	0.3267877502
38557	0.3267843919
38558	0.3267812871
38559	0.3267782139
38560	0.3267746022
38561	0.3267714657
38562	0.3267668718
38563	0.3267653511
38564	0.3267637036
38565	0.3267587296
38566	0.3267545793
38567	0.3267519813
38568	0.3267475776
38569	0.3267435223
38570	0.3267396888
38571	0.326731895
38572	0.3267284734
38573	0.3267163709
38574	0.3267120622
38575	0.3267082603
38576	0.326704807
38577	0.3267009418
38578	0.3266959044
38579	0.3266933382
38580	0.3266893779
38581	0.3266876354
38582	0.3266817426
38583	0.3266793348
38584	0.3266754379
38585	0.3266728083
38586	0.3266699569
38587	0.3266674857
38588	0.3266652047
38589	0.3266560169
38590	0.3266533556
38591	0.3266511062
38592	0.326647241
38593	0.3266452767
38594	0.3266433758
38595	0.3266382117
38596	0.3266333327
38597	0.3266313367
38598	0.3266257924
38599	0.3266186956
38600	0.3266130563
38601	0.3266098247
38602	0.3266074803
38603	0.326598546
38604	0.3265955679
38605	0.3265891681
38606	0.326582705
38607	0.3265797269
38608	0.326577731
38609	0.3265738024
38610	0.3265647731
38611	0.3265626187
38612	0.3265606544
38613	0.3265571061
38614	0.3265537795
38615	0.326545162
38616	0.3265411701
38617	0.3265357842
38618	0.326533313
38619	0.3265294795
38620	0.3265262162
38621	0.3265239034
38622	0.326522256
38623	0.3265177888
38624	0.3265116109
38625	0.3265089813
38626	0.3265066368
38627	0.3265034369
38628	0.3264977976
38629	0.3264936156
38630	0.3264901306
38631	0.3264853149
38632	0.3264811963
38633	0.3264754302
38634	0.3264733075
38635	0.3264700442
38636	0.3264676047
38637	0.3264648167
38638	0.3264618069
38639	0.3264532528
38640	0.3264487857
38641	0.3264465046
38642	0.3264436849
38643	0.3264424176
38644	0.3264383307
38645	0.3264349724
38646	0.3264291746
38647	0.3264266717
38648	0.3264238837
38649	0.3264216977
38650	0.3264185612
38651	0.3264164385
38652	0.3264144425
38653	0.3264109892
38654	0.3264067438
38655	0.3264037024
38656	0.3264021183
38657	0.3263992035
38658	0.3263965106
38659	0.3263924553
38660	0.326386214
38661	0.326382729
38662	0.3263791806
38663	0.3263747451
38664	0.3263733828
38665	0.3263695493
38666	0.3263659376
38667	0.3263614071
38668	0.3263569399
38669	0.3263552924
38670	0.3263538668
38671	0.3263503818
38672	0.3263450592
38673	0.3263427147
38674	0.3263398634
38675	0.3263357447
38676	0.3263307073
38677	0.3263278243
38678	0.3263222799
38679	0.3263184464
38680	0.3263159752
38681	0.3263136308
38682	0.3263075162
38683	0.3263010531
38684	0.3262972829
38685	0.3262926574
38686	0.3262894258
38687	0.3262839765
38688	0.3262827409
38689	0.3262778936
38690	0.3262748205
38691	0.3262715889
38692	0.3262692128
38693	0.3262662347
38694	0.3262615458
38695	0.326253752
38696	0.3262478592
38697	0.3262374675
38698	0.3262333806
38699	0.326230054
38700	0.3262276145
38701	0.3262244146
38702	0.3262174446
38703	0.3262142764
38704	0.3262125022
38705	0.3262074965
38706	0.3262028392
38707	0.3261992592
38708	0.3261951405
38709	0.3261899764
38710	0.326187727
38711	0.3261850023
38712	0.326182341
38713	0.3261784125
38714	0.3261757195
38715	0.3261709672
38716	0.3261637121
38717	0.3261584846
38718	0.3261485998
38719	0.3261424219
38720	0.3261372894
38721	0.326132347
38722	0.3261303827
38723	0.3261275947
38724	0.3261254087
38725	0.3261202445
38726	0.3261168546
38727	0.3261145418
38728	0.3261092192
38729	0.3261064312
38730	0.3261020908
38731	0.326097687
38732	0.3260936634
38733	0.3260902418
38734	0.3260842856
38735	0.3260804838
38736	0.3260757315
38737	0.3260737989
38738	0.3260682546
38739	0.3260642943
38740	0.3260623617
38741	0.326058053
38742	0.3260545363
38743	0.3260520018
38744	0.3260419269
38745	0.3260351787
38746	0.3260301729
38747	0.3260266563
38748	0.326024787
38749	0.3260201615
38750	0.3260144904
38751	0.3260114173
38752	0.3260078372
38753	0.3260015008
38754	0.3259972555
38755	0.3259937071
38756	0.325992123
38757	0.3259871489
38758	0.3259802423
38759	0.3259765672
38760	0.3259721317
38761	0.3259688685
38762	0.3259640845
38763	0.3259619618
38764	0.3259583818
38765	0.3259529642
38766	0.3259485287
38767	0.3259430478
38768	0.3259390875
38769	0.3259358243
38770	0.3259316106
38771	0.3259286008
38772	0.325922011
38773	0.3259181141
38774	0.3259134886
38775	0.3259100986
38776	0.3259083878
38777	0.3259058215
38778	0.3259004356
38779	0.3258961902
38780	0.3258928003
38781	0.325888143
38782	0.3258834541
38783	0.3258793355
38784	0.3258757554
38785	0.3258713833
38786	0.3258686904
38787	0.3258660608
38788	0.3258624807
38789	0.3258586155
38790	0.3258540533
38791	0.3258505683
38792	0.3258475902
38793	0.3258461329
38794	0.3258432815
38795	0.3258397014
38796	0.3258365333
38797	0.3258324146
38798	0.3258291831
38799	0.3258247793
38800	0.3258211992
38801	0.3258187597
38802	0.3258148312
38803	0.3258073859
38804	0.3258056117
38805	0.3258019683
38806	0.3257960755
38807	0.3257885669
38808	0.3257860957
38809	0.3257780485
38810	0.3257730744
38811	0.3257676885
38812	0.3257640768
38813	0.3257570434
38814	0.3257535584
38815	0.3257513407
38816	0.3257475072
38817	0.3257452261
38818	0.325742945
38819	0.3257392382
38820	0.3257352146
38821	0.3257319197
38822	0.3257290049
38823	0.3257264704
38824	0.325721528
38825	0.3257192786
38826	0.3257163955
38827	0.3257143045
38828	0.3257114849
38829	0.3257088869
38830	0.325706289
38831	0.3257052118
38832	0.3256998893
38833	0.3256918104
38834	0.3256879769
38835	0.3256829712
38836	0.3256752408
38837	0.3256715974
38838	0.3256677005
38839	0.3256659897
38840	0.3256641204
38841	0.3256598117
38842	0.3256540456
38843	0.3256502121
38844	0.3256463469
38845	0.3256424817
38846	0.3256314881
38847	0.3256290486
38848	0.325622332
38849	0.3256144432
38850	0.3256091207
38851	0.3256055723
38852	0.3256029427
38853	0.3256005032
38854	0.3255971449
38855	0.3255933431
38856	0.3255903967
38857	0.3255874186
38858	0.3255840286
38859	0.325580702
38860	0.3255769002
38861	0.3255637522
38862	0.325559887
38863	0.3255569406
38864	0.3255504775
38865	0.3255462955
38866	0.3255428739
38867	0.3255392621
38868	0.325535492
38869	0.3255317218
38870	0.3255283319
38871	0.3255257973
38872	0.3255212985
38873	0.3255117306
38874	0.3255084673
38875	0.3255059328
38876	0.3255005785
38877	0.3254973787
38878	0.3254946223
38879	0.32548968
38880	0.3254861316
38881	0.3254824248
38882	0.3254796685
38883	0.3254771339
38884	0.3254713045
38885	0.3254675343
38886	0.3254657285
38887	0.3254621801
38888	0.3254603742
38889	0.3254586
38890	0.3254548616
38891	0.3254509013
38892	0.3254480183
38893	0.3254452937
38894	0.3254406998
38895	0.3254383553
38896	0.3254341416
38897	0.3254285656
38898	0.3254252707
38899	0.3254180472
38900	0.3254125029
38901	0.3254098416
38902	0.325407117
38903	0.3254020479
38904	0.3254004955
38905	0.3253961867
38906	0.3253945393
38907	0.3253920047
38908	0.3253881078
38909	0.3253857951
38910	0.325380029
38911	0.3253736292
38912	0.3253712214
38913	0.3253657404
38914	0.3253636811
38915	0.3253587704
38916	0.3253554755
38917	0.3253533845
38918	0.3253465412
38919	0.3253436582
38920	0.3253415355
38921	0.3253365614
38922	0.3253327279
38923	0.3253291479
38924	0.3253271519
38925	0.3253219878
38926	0.3253166652
38927	0.3253139722
38928	0.3253064003
38929	0.3253027568
38930	0.3252979729
38931	0.3252940126
38932	0.3252918266
38933	0.3252833675
38934	0.32528153
38935	0.3252758906
38936	0.3252742748
38937	0.3252716452
38938	0.3252692374
38939	0.3252664811
38940	0.3252612219
38941	0.3252572933
38942	0.3252441137
38943	0.325223869
38944	0.3252207008
38945	0.3252188315
38946	0.3252158534
38947	0.3252145545
38948	0.3252113546
38949	0.3252054301
38950	0.3252023253
38951	0.325200266
38952	0.3251971928
38953	0.3251932326
38954	0.3251905713
38955	0.325186421
38956	0.3251830627
38957	0.3251778352
38958	0.3251730829
38959	0.3251713087
38960	0.3251673168
38961	0.325165606
38962	0.3251626279
38963	0.3251594914
38964	0.3251563232
38965	0.3251551193
38966	0.3251512224
38967	0.3251486562
38968	0.3251442207
38969	0.3251405139
38970	0.3251361101
38971	0.3251319598
38972	0.3251302807
38973	0.3251219483
38974	0.3251185267
38975	0.3251154219
38976	0.3251135209
38977	0.3251102894
38978	0.3251012917
38979	0.325092896
38980	0.3250911535
38981	0.3250867498
38982	0.3250838667
38983	0.3250784808
38984	0.3250755344
38985	0.3250697049
38986	0.3250654912
38987	0.3250624181
38988	0.3250596617
38989	0.325056652
38990	0.3250527234
38991	0.3250475909
38992	0.3250402091
38993	0.3250371676
38994	0.3250328589
38995	0.3250274096
38996	0.3250234493
38997	0.3250204396
38998	0.3250130894
38999	0.325009636
39000	0.3250059926
39001	0.3250011453
39002	0.3249985474
39003	0.3249946822
39004	0.3249922427
39005	0.3249871419
39006	0.3249827064
39007	0.324979665
39008	0.3249664853
39009	0.324961638
39010	0.324958248
39011	0.3249544462
39012	0.3249486484
39013	0.3249462089
39014	0.3249419952
39015	0.3249382884
39016	0.3249348668
39017	0.3249301462
39018	0.3249260275
39019	0.3249228277
39020	0.3249168398
39021	0.3249134815
39022	0.3249117073
39023	0.3249060046
39024	0.324901886
39025	0.3248981475
39026	0.3248945041
39027	0.3248902587
39028	0.3248869955
39029	0.3248805007
39030	0.3248747029
39031	0.3248735623
39032	0.324870109
39033	0.3248621569
39034	0.3248593055
39035	0.3248573412
39036	0.3248521454
39037	0.324847805
39038	0.3248458407
39039	0.3248412468
39040	0.3248350372
39041	0.3248334214
39042	0.3248302849
39043	0.3248251207
39044	0.3248199249
39045	0.3248168835
39046	0.3248112124
39047	0.3248048443
39048	0.324801296
39049	0.3247962585
39050	0.3247902073
39051	0.3247874193
39052	0.3247829838
39053	0.3247788969
39054	0.3247750634
39055	0.3247731941
39056	0.3247689171
39057	0.3247657489
39058	0.3247624223
39059	0.3247598244
39060	0.3247539632
39061	0.3247499396
39062	0.3247474368
39063	0.3247358729
39064	0.3247307721
39065	0.3247270653
39066	0.3247246892
39067	0.3247219328
39068	0.3247171489
39069	0.3247129669
39070	0.3247092601
39071	0.3247064721
39072	0.3247027336
39073	0.3246974744
39074	0.3246915816
39075	0.3246864808
39076	0.3246792573
39077	0.3246747585
39078	0.3246707983
39079	0.324665349
39080	0.3246636065
39081	0.3246580305
39082	0.3246533099
39083	0.3246473537
39084	0.3246433934
39085	0.3246374689
39086	0.3246333186
39087	0.3246277426
39088	0.3246266654
